37.849,41.995,44.42,46.141,47.475,48.566,49.488,50.286,50.991,51.621,52.191,52.712,53.19,53.633,54.046,54.432,54.795,55.137,55.46,55.978,56.771,57.528,58.25,58.942,59.606,60.244,60.857,61.448,62.019,62.57,63.103,63.619,64.119,64.605,65.076,65.534,65.979,66.413,66.835,67.247,67.648,68.04,68.423,68.796,69.162,69.519,69.869,70.211,70.546,70.875,71.196,71.512,71.822,72.126,72.424,72.717,73.005,73.287,73.565,73.839,74.107,74.372,74.632,74.888,75.14,75.388,75.633,75.873,76.111,76.345,76.575,76.803,77.027,77.248,77.466,77.682,77.894,78.104,78.311,78.515,78.717,78.917,79.114,79.309,79.501,79.691,79.879,80.065,80.249,80.43,80.61,80.788,80.963,81.137,81.309,81.48,81.648,81.815,81.98,82.143
35.159,39.304,41.729,43.45,44.785,45.875,46.797,47.596,48.3,48.93,49.5,50.021,50.499,50.943,51.355,51.741,52.104,52.446,52.769,53.287,54.081,54.837,55.56,56.252,56.915,57.553,58.166,58.758,59.328,59.879,60.412,60.928,61.429,61.914,62.385,62.843,63.289,63.722,64.145,64.556,64.958,65.349,65.732,66.106,66.471,66.828,67.178,67.52,67.855,68.184,68.506,68.821,69.131,69.435,69.733,70.026,70.314,70.597,70.875,71.148,71.417,71.681,71.941,72.197,72.449,72.697,72.942,73.183,73.42,73.654,73.884,74.112,74.336,74.557,74.776,74.991,75.203,75.413,75.62,75.825,76.027,76.226,76.423,76.618,76.81,77,77.188,77.374,77.558,77.74,77.919,78.097,78.273,78.446,78.619,78.789,78.957,79.124,79.289,79.452
33.316,37.461,39.886,41.607,42.942,44.032,44.954,45.753,46.457,47.087,47.657,48.178,48.657,49.1,49.513,49.899,50.261,50.603,50.926,51.445,52.238,52.994,53.717,54.409,55.072,55.71,56.323,56.915,57.485,58.036,58.569,59.086,59.586,60.071,60.542,61,61.446,61.879,62.302,62.713,63.115,63.506,63.889,64.263,64.628,64.985,65.335,65.677,66.012,66.341,66.663,66.979,67.288,67.592,67.89,68.183,68.471,68.754,69.032,69.305,69.574,69.838,70.098,70.354,70.606,70.854,71.099,71.34,71.577,71.811,72.042,72.269,72.493,72.714,72.933,73.148,73.361,73.57,73.777,73.982,74.184,74.383,74.58,74.775,74.967,75.158,75.346,75.531,75.715,75.897,76.076,76.254,76.43,76.604,76.776,76.946,77.114,77.281,77.446,77.61
31.888,36.034,38.459,40.179,41.514,42.604,43.526,44.325,45.029,45.66,46.23,46.75,47.229,47.672,48.085,48.471,48.833,49.175,49.498,50.017,50.81,51.566,52.289,52.981,53.644,54.282,54.896,55.487,56.057,56.608,57.142,57.658,58.158,58.643,59.115,59.573,60.018,60.451,60.874,61.285,61.687,62.079,62.461,62.835,63.2,63.558,63.907,64.249,64.585,64.913,65.235,65.551,65.86,66.164,66.463,66.755,67.043,67.326,67.604,67.877,68.146,68.41,68.67,68.926,69.178,69.427,69.671,69.912,70.149,70.383,70.614,70.841,71.065,71.287,71.505,71.72,71.933,72.142,72.35,72.554,72.756,72.955,73.152,73.347,73.54,73.73,73.918,74.103,74.287,74.469,74.648,74.826,75.002,75.176,75.348,75.518,75.687,75.853,76.018,76.182
